Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
55, Eco3036, 4122, 8594.38, 268.8, 108.3, 0.0
55, Eco3072, 7998, 10533.19, 331.6, 132.6, 0.0
55, Eco3102, 2702, 11107.37, 343.7, 136.4, 0.0
55, Eco3226, 63089, 12325.53, 435.0, 170.5, 0.0
55, Eco3441, 12813, 12171.33, 441.1, 172.6, 0.0
55, Eco4036, 10187, 7110.95, 244.3, 93.8, 0.0
55, Eco4072, 8627, 9373.01, 305.7, 121.5, 0.0
55, Eco4102, 10771, 10768.44, 354.3, 142.9, 0.0
55, Eco4133, 2167, 9947.24, 367.1, 146.4, 0.0
55, Eco4226, 50645, 11578.32, 433.9, 165.6, 0.0
55, Eco4441, 11394, 11807.63, 430.6, 168.5, 0.0
55, Eco5036, 518, 7483.99, 255.8, 106.2, 0.0
55, Eco5102, 1704, 12071.97, 337.8, 140.6, 0.0
55, Eco5133, 2095, 9323.86, 336.7, 127.6, 0.0
55, Eco5226, 79038, 11122.78, 397.9, 151.3, 0.0
55, Eco5441, 24346, 10917.70, 434.5, 166.4, 0.0
55, Eco6036, 416, 5498.22, 232.9, 83.0, 0.0
55, Eco6133, 718, 9962.08, 368.9, 143.5, 0.0
55, Eco6226, 14221, 10879.43, 398.8, 149.1, 0.0
55, Eco6441, 112, 11227.80, 473.4, 181.3, 0.0
55, Eco7133, 1393, 13677.97, 391.4, 153.1, 0.0
55, Eco7226, 46751, 12000.13, 435.1, 162.2, 0.0
55, Eco7441, 8369, 12394.74, 449.8, 171.2, 0.0
60, Eco1072, 115584, 13183.36, 194.7, 123.2, 0.0
60, Eco1102, 62270, 14254.07, 208.6, 134.6, 0.0
60, Eco1133, 2042, 13949.99, 273.8, 143.8, 0.0
60, Eco1226, 20029, 13853.02, 332.1, 169.9, 0.0
60, Eco1441, 3597, 15382.23, 350.1, 186.9, 0.0
60, Eco2072, 474, 11927.53, 225.7, 117.3, 0.0
60, Eco2102, 25182, 11845.88, 249.3, 122.6, 0.0
60, Eco2133, 62492, 12057.42, 294.4, 139.4, 0.0
60, Eco2226, 140769, 12491.49, 314.6, 146.6, 0.0
60, Eco2441, 13252, 13619.24, 342.8, 162.4, 0.0
60, Eco3036, 4122, 8461.02, 171.7, 91.5, 0.0
60, Eco3072, 7998, 11165.69, 213.9, 113.6, 0.0
60, Eco3102, 2702, 11600.98, 227.0, 117.2, 0.0
60, Eco3226, 63089, 12652.20, 328.0, 156.5, 0.0
60, Eco3441, 12813, 12580.86, 348.9, 166.0, 0.0
60, Eco4036, 10187, 7231.10, 193.2, 86.9, 0.0
60, Eco4072, 8627, 9817.15, 226.8, 109.2, 0.0
60, Eco4102, 10771, 11070.43, 247.9, 124.6, 0.0
60, Eco4133, 2167, 10677.44, 285.3, 134.4, 0.0
60, Eco4226, 50645, 11644.18, 332.7, 150.3, 0.0
